RatingID,UserID,MovieID,Rating,Timestamp
1838,SF_2216,365,4.9,2024-06-27 04:32:50
1839,SF_3070,2063,1.9,2023-12-14 04:32:50
1840,SF_1142,2,2.5,2024-03-01 04:32:50
1841,SF_5400,1854,3.3,2024-04-15 04:32:50
1842,SF_5249,3770,4.0,2024-07-05 04:32:50
1843,SF_5160,1145,2.8,2024-08-25 04:32:50
1844,SF_5953,2006,2.0,2024-05-04 04:32:50
1845,SF_1439,2785,1.6,2024-09-26 04:32:50
1846,SF_2199,1212,3.9,2024-11-13 04:32:50
1847,SF_1383,3468,3.4,2024-11-20 04:32:50
1848,SF_5189,493,4.3,2024-01-31 04:32:50
1849,SF_974,191,1.8,2024-08-21 04:32:50
1850,SF_840,1332,4.6,2024-02-18 04:32:50
1851,SF_2095,1678,2.9,2024-10-06 04:32:50
1852,SF_5907,804,3.0,2024-03-07 04:32:50
1853,SF_2835,3092,3.9,2024-04-13 04:32:50
1854,SF_4810,3312,1.2,2024-11-14 04:32:50
1855,SF_3855,693,3.2,2024-09-19 04:32:50
1856,SF_988,3255,2.2,2024-08-23 04:32:50
1857,SF_2305,734,3.7,2024-08-31 04:32:50
1858,SF_5918,2163,2.0,2024-06-16 04:32:50
1859,SF_4538,347,3.0,2024-10-08 04:32:50
1860,SF_4852,2339,1.1,2024-01-05 04:32:50
1861,SF_3896,52,2.5,2024-06-10 04:32:50
1862,SF_3382,1471,3.2,2024-08-22 04:32:50
1863,SF_1336,1769,2.3,2023-12-16 04:32:50
1864,SF_5444,787,1.2,2024-01-30 04:32:50
1865,SF_1143,1054,2.5,2024-08-12 04:32:50
1866,SF_2722,3922,1.9,2024-03-16 04:32:50
1867,SF_3209,2451,3.4,2024-06-30 04:32:50
1868,SF_4521,2871,2.4,2024-07-27 04:32:50
1869,SF_4271,2040,3.4,2024-04-06 04:32:50
1870,SF_3337,2441,2.0,2024-05-15 04:32:50
1871,SF_5348,336,4.8,2024-10-22 04:32:50
1872,SF_4927,1082,2.4,2024-02-13 04:32:50
1873,SF_4945,656,1.3,2024-12-02 04:32:50
1874,SF_2953,3871,3.4,2024-05-26 04:32:50
1875,SF_5097,1729,3.2,2024-01-29 04:32:50
1876,SF_1709,3442,4.3,2024-12-10 04:32:50
1877,SF_5147,3377,2.5,2024-01-17 04:32:50
1878,SF_954,3209,3.6,2024-03-07 04:32:50
1879,SF_1291,3938,3.9,2024-07-23 04:32:50
1880,SF_844,74,3.4,2023-12-25 04:32:50
1881,SF_2178,3067,3.0,2024-05-20 04:32:50
1882,SF_2750,2667,2.0,2024-07-31 04:32:50
1883,SF_4451,1480,2.0,2024-03-05 04:32:50
1884,SF_297,1287,1.1,2024-08-08 04:32:50
1885,SF_4154,3527,4.8,2024-07-21 04:32:50
1886,SF_3915,286,1.3,2024-04-30 04:32:50
1887,SF_2227,478,4.0,2024-06-07 04:32:50
1888,SF_1124,233,1.8,2023-12-28 04:32:50
1889,SF_3073,403,2.5,2024-07-22 04:32:50
1890,SF_2631,2273,2.6,2024-10-04 04:32:50
1891,SF_1612,3934,4.1,2024-07-16 04:32:50
1892,SF_4406,2471,1.4,2023-12-16 04:32:50
1893,SF_5129,2962,2.8,2024-02-11 04:32:50
1894,SF_3057,324,2.1,2024-03-17 04:32:50
1895,SF_2358,1040,1.4,2024-01-28 04:32:50
1896,SF_705,1442,2.6,2024-05-28 04:32:50
1897,SF_5551,3786,1.1,2024-08-15 04:32:50
1898,SF_3658,2646,4.4,2024-03-11 04:32:50
1899,SF_1895,3455,2.6,2024-08-26 04:32:50
1900,SF_3637,789,2.3,2024-11-21 04:32:50
1901,SF_4088,2410,3.3,2024-09-13 04:32:50
1902,SF_2683,198,2.1,2024-05-31 04:32:50
1903,SF_5334,903,3.6,2024-04-03 04:32:50
1904,SF_2123,2218,4.4,2024-09-14 04:32:50
1905,SF_5894,3092,2.0,2024-11-03 04:32:50
1906,SF_4353,2510,3.0,2024-07-18 04:32:50
1907,SF_2368,2250,3.2,2024-08-22 04:32:50
1908,SF_4886,3871,3.2,2024-01-08 04:32:50
1909,SF_761,480,2.7,2024-01-16 04:32:50
1910,SF_4408,511,2.0,2024-10-18 04:32:50
1911,SF_5183,1183,1.8,2024-03-19 04:32:50
1912,SF_2072,336,4.6,2024-07-06 04:32:50
1913,SF_1057,2473,4.8,2024-07-07 04:32:50
1914,SF_4594,3083,2.3,2023-12-27 04:32:50
1915,SF_159,3880,4.9,2024-10-27 04:32:50
1916,SF_2174,1025,1.6,2024-05-02 04:32:50
1917,SF_5962,1708,2.6,2024-05-10 04:32:50
1918,SF_4157,1525,3.4,2024-10-13 04:32:50
1919,SF_1317,1273,3.2,2024-10-16 04:32:50
1920,SF_4105,86,4.6,2024-10-13 04:32:50
1921,SF_1830,1147,3.3,2024-01-13 04:32:50
1922,SF_4369,1611,3.1,2024-04-25 04:32:50
1923,SF_3549,328,1.6,2024-09-01 04:32:50
1924,SF_3495,3277,4.0,2024-08-05 04:32:50
1925,SF_5761,497,4.5,2024-08-16 04:32:50
1926,SF_5664,945,4.4,2024-07-09 04:32:50
1927,SF_2197,3489,1.8,2024-06-11 04:32:50
1928,SF_454,400,3.3,2024-02-23 04:32:50
1929,SF_1783,2644,3.1,2024-06-23 04:32:50
1930,SF_3184,1671,3.6,2024-02-06 04:32:50
1931,SF_439,3639,1.1,2024-05-16 04:32:50
1932,SF_5026,235,1.8,2024-07-28 04:32:50
1933,SF_637,1049,1.4,2024-05-30 04:32:50
1934,SF_2807,1002,1.9,2024-04-26 04:32:50
1935,SF_1382,3530,4.1,2023-12-21 04:32:50
1936,SF_3438,4,1.7,2024-07-06 04:32:50
1937,SF_3542,125,2.1,2024-02-24 04:32:50
1938,SF_2077,481,4.8,2024-02-09 04:32:50
1939,SF_2835,2819,4.9,2024-11-15 04:32:50
1940,SF_190,2137,4.3,2024-02-16 04:32:50
1941,SF_299,199,1.7,2024-07-29 04:32:50
1942,SF_3609,3918,3.2,2024-08-09 04:32:50
1943,SF_3423,721,4.4,2023-12-28 04:32:50
1944,SF_4442,2307,3.7,2024-06-05 04:32:50
1945,SF_298,1192,4.2,2024-10-27 04:32:50
1946,SF_4731,2777,3.4,2023-12-28 04:32:50
1947,SF_2745,3821,1.3,2024-05-26 04:32:50
1948,SF_1430,433,3.8,2024-02-20 04:32:50
1949,SF_5915,2073,1.1,2024-06-24 04:32:50
1950,SF_2605,156,2.2,2024-05-05 04:32:50
1951,SF_875,3521,1.2,2024-09-29 04:32:50
1952,SF_3639,2486,1.5,2024-06-30 04:32:50
1953,SF_5475,2224,1.9,2024-12-03 04:32:50
1954,SF_859,3950,3.6,2024-11-25 04:32:50
1955,SF_4722,3596,1.0,2024-07-20 04:32:50
1956,SF_5744,1983,1.4,2024-04-27 04:32:50
1957,SF_1151,2644,2.4,2024-04-18 04:32:50
1958,SF_2382,1139,4.1,2024-08-19 04:32:50
1959,SF_150,835,3.6,2024-06-28 04:32:50
1960,SF_4403,3923,4.2,2024-08-23 04:32:50
1961,SF_5357,3437,1.8,2024-10-22 04:32:50
1962,SF_3597,311,1.8,2024-07-13 04:32:50
1963,SF_4848,214,2.9,2024-09-05 04:32:50
1964,SF_1286,2383,3.8,2024-08-29 04:32:50
1965,SF_5679,2230,1.5,2024-08-30 04:32:50
1966,SF_2401,483,2.2,2024-06-23 04:32:50
1967,SF_2538,3148,2.9,2024-09-17 04:32:50
1968,SF_3275,3526,2.4,2024-04-02 04:32:50
1969,SF_5311,3930,3.5,2024-01-31 04:32:50
1970,SF_2670,335,1.6,2024-08-13 04:32:50
1971,SF_5706,2923,2.9,2024-11-05 04:32:50
1972,SF_2879,3946,3.0,2024-11-24 04:32:50
1973,SF_1426,3109,4.5,2024-10-30 04:32:50
1974,SF_884,339,3.5,2024-11-22 04:32:50
1975,SF_2438,620,1.5,2024-08-21 04:32:50
1976,SF_3820,1717,1.1,2023-12-26 04:32:50
1977,SF_1980,307,3.2,2024-08-31 04:32:50
1978,SF_64,192,1.3,2024-01-18 04:32:50
1979,SF_4870,3659,2.3,2024-09-01 04:32:50
1980,SF_2655,1360,3.3,2024-06-19 04:32:50
1981,SF_955,3709,1.5,2024-01-26 04:32:50
1982,SF_2837,1053,2.1,2024-12-07 04:32:50
1983,SF_4102,509,3.5,2024-01-10 04:32:50
1984,SF_1961,3643,2.7,2024-04-20 04:32:50
1985,SF_5538,1110,4.6,2024-11-15 04:32:50
1986,SF_4272,2437,1.5,2024-08-09 04:32:50
1987,SF_5958,3828,3.5,2024-01-17 04:32:50
1988,SF_5753,308,4.3,2023-12-16 04:32:50
1989,SF_1705,6,2.5,2024-09-12 04:32:50
1990,SF_3106,2004,3.8,2024-08-13 04:32:50
1991,SF_2074,3074,3.0,2024-10-16 04:32:50
1992,SF_1579,2482,2.4,2024-03-21 04:32:50
1993,SF_3968,2095,4.5,2024-09-18 04:32:50
1994,SF_1808,719,4.7,2024-11-08 04:32:50
1995,SF_5067,2439,1.6,2024-07-14 04:32:50
1996,SF_1705,1293,2.7,2024-09-12 04:32:50
1997,SF_1042,501,2.7,2024-08-15 04:32:50
1998,SF_1609,621,3.4,2024-03-16 04:32:50
1999,SF_1763,284,2.3,2024-05-11 04:32:50
2000,SF_4232,3936,3.9,2024-12-01 04:32:50
2001,SF_4183,3921,3.0,2024-09-27 04:32:50
2002,SF_3284,588,1.3,2024-09-13 04:32:50
2003,SF_961,2644,4.1,2024-10-17 04:32:50
2004,SF_4884,629,4.8,2023-12-29 04:32:50
2005,SF_1744,716,1.2,2024-09-17 04:32:50
2006,SF_2858,1653,2.4,2024-04-10 04:32:50
2007,SF_3833,139,1.6,2024-11-29 04:32:50
2008,SF_4254,2629,2.3,2024-03-03 04:32:50
2009,SF_4383,14,4.9,2024-05-11 04:32:50
2010,SF_3461,943,4.4,2024-09-04 04:32:50
2011,SF_5817,3186,3.7,2024-04-18 04:32:50
2012,SF_5729,482,3.2,2024-12-11 04:32:50
2013,SF_4333,3720,2.2,2024-09-16 04:32:50
2014,SF_3571,2756,2.8,2024-11-11 04:32:50
2015,SF_1023,553,1.8,2024-08-16 04:32:50
2016,SF_4146,452,3.3,2024-09-28 04:32:50
2017,SF_1965,2397,2.8,2024-08-09 04:32:50
2018,SF_2276,3031,3.3,2024-11-01 04:32:50
2019,SF_2160,1181,4.0,2024-09-03 04:32:50
2020,SF_675,1534,2.2,2024-04-18 04:32:50
2021,SF_1732,2021,2.4,2024-10-11 04:32:50
2022,SF_2954,2095,4.8,2024-09-26 04:32:50
2023,SF_2302,3882,3.9,2024-03-03 04:32:50
2024,SF_5603,1124,5.0,2024-02-16 04:32:50
2025,SF_796,306,2.7,2024-01-30 04:32:50
2026,SF_4295,3149,3.0,2024-04-04 04:32:50
2027,SF_587,1957,1.3,2024-08-28 04:32:50
2028,SF_4255,506,2.4,2024-06-24 04:32:50
2029,SF_3857,1425,4.2,2024-10-13 04:32:50
2030,SF_2758,650,1.3,2023-12-24 04:32:50
2031,SF_683,2958,3.4,2024-01-09 04:32:50
2032,SF_1437,2775,4.4,2024-11-10 04:32:50
2033,SF_1849,491,1.2,2024-08-27 04:32:50
2034,SF_1530,3188,4.7,2024-06-23 04:32:50
2035,SF_2781,753,4.9,2024-05-07 04:32:50
2036,SF_4820,1968,3.5,2024-09-06 04:32:50
2037,SF_5902,3370,4.4,2024-02-05 04:32:50
2038,SF_284,748,4.1,2024-04-13 04:32:50
2039,SF_5967,1226,2.2,2023-12-23 04:32:50
2040,SF_4368,2156,3.2,2024-03-05 04:32:50
2041,SF_5159,2283,2.1,2024-11-14 04:32:50
2042,SF_2251,3403,1.9,2024-11-09 04:32:50
2043,SF_477,982,3.4,2024-09-14 04:32:50
2044,SF_1038,3764,1.4,2024-06-17 04:32:50
2045,SF_749,1629,1.6,2024-11-17 04:32:50
2046,SF_467,3026,2.6,2024-05-09 04:32:50
2047,SF_5033,1160,4.8,2024-06-29 04:32:50
2048,SF_3485,1641,3.5,2024-04-27 04:32:50
2049,SF_5633,2348,2.0,2024-04-07 04:32:50
2050,SF_2598,2362,2.1,2024-09-03 04:32:50
2051,SF_4442,2724,4.2,2024-01-10 04:32:50
2052,SF_2103,641,2.5,2024-03-28 04:32:50
2053,SF_2934,1012,3.3,2024-06-01 04:32:50
2054,SF_1073,3285,4.0,2024-11-04 04:32:50
2055,SF_3724,605,4.0,2024-01-16 04:32:50
2056,SF_6025,3286,4.0,2024-04-19 04:32:50
2057,SF_5474,368,3.1,2024-04-19 04:32:50
2058,SF_5425,470,3.2,2024-03-11 04:32:50
2059,SF_3693,2350,1.4,2024-06-01 04:32:50
2060,SF_3831,2623,2.0,2024-04-04 04:32:50
2061,SF_5846,1194,2.8,2023-12-28 04:32:50
2062,SF_2776,3614,3.6,2024-01-03 04:32:50
2063,SF_3681,837,4.3,2023-12-13 04:32:50
2064,SF_4613,556,1.7,2024-02-11 04:32:50
2065,SF_629,1979,2.6,2024-12-03 04:32:50
2066,SF_421,2057,1.6,2024-10-01 04:32:50
2067,SF_4680,3952,2.7,2024-08-29 04:32:50
2068,SF_87,1077,1.7,2024-03-10 04:32:50
2069,SF_1256,2419,3.3,2024-07-13 04:32:50
2070,SF_4635,3521,2.0,2024-10-15 04:32:50
2071,SF_4886,548,1.6,2024-05-19 04:32:50
2072,SF_2729,2200,3.4,2024-06-18 04:32:50
2073,SF_3133,3186,1.7,2024-04-16 04:32:50
2074,SF_4956,1707,3.9,2023-12-30 04:32:50
2075,SF_481,725,2.6,2024-07-18 04:32:50
2076,SF_4666,3403,4.2,2024-10-17 04:32:50
2077,SF_4168,2808,4.9,2024-06-17 04:32:50
2078,SF_602,2348,3.3,2024-10-20 04:32:50
2079,SF_3669,2735,1.6,2024-05-12 04:32:50
2080,SF_2552,3479,1.7,2024-05-26 04:32:50
2081,SF_4062,1413,2.0,2024-08-24 04:32:50
2082,SF_4327,1169,5.0,2024-02-03 04:32:50
2083,SF_1062,2529,1.5,2024-06-06 04:32:50
2084,SF_3164,2919,3.0,2024-04-17 04:32:50
2085,SF_3723,2289,1.8,2024-06-27 04:32:50
2086,SF_325,3861,2.6,2024-09-19 04:32:50
2087,SF_178,1226,4.3,2024-01-23 04:32:50
2088,SF_4613,1285,2.1,2024-07-24 04:32:50
2089,SF_3244,2293,4.3,2024-03-18 04:32:50
2090,SF_1601,1508,4.6,2024-06-26 04:32:50
2091,SF_3491,71,2.1,2023-12-22 04:32:50
2092,SF_252,804,3.3,2024-03-27 04:32:50
2093,SF_3535,1335,3.7,2024-07-22 04:32:50
2094,SF_5422,2525,1.5,2024-07-17 04:32:50
2095,SF_1620,1511,2.0,2024-07-25 04:32:50
2096,SF_1418,1310,3.9,2024-10-01 04:32:50
2097,SF_29,800,1.0,2024-10-29 04:32:50
2098,SF_273,3154,1.4,2024-06-13 04:32:50
2099,SF_5075,2370,2.0,2024-06-02 04:32:50
2100,SF_1891,771,4.6,2024-12-02 04:32:50
2101,SF_2049,463,1.3,2024-03-31 04:32:50
2102,SF_5079,1711,4.9,2024-04-07 04:32:50
2103,SF_1648,2994,1.3,2024-05-11 04:32:50
2104,SF_809,2182,3.7,2024-12-12 04:32:50
2105,SF_931,1727,3.4,2024-06-19 04:32:50
2106,SF_3153,1280,2.1,2024-08-01 04:32:50
2107,SF_3053,1708,2.6,2023-12-17 04:32:50
2108,SF_1314,1900,1.8,2024-10-11 04:32:50
2109,SF_5195,3135,3.8,2024-11-06 04:32:50
2110,SF_1861,1888,2.5,2024-03-30 04:32:50
2111,SF_645,2247,4.5,2024-09-01 04:32:50
2112,SF_1070,421,2.5,2024-11-26 04:32:50
2113,SF_121,1759,4.3,2024-06-19 04:32:50
2114,SF_4835,380,4.2,2024-01-28 04:32:50
2115,SF_5684,1300,5.0,2024-03-25 04:32:50
2116,SF_3459,2184,2.9,2024-03-06 04:32:50
2117,SF_4146,1525,2.8,2024-02-24 04:32:50
2118,SF_4038,2146,4.3,2024-07-10 04:32:50
2119,SF_596,1964,1.6,2023-12-19 04:32:50
2120,SF_2041,3791,1.7,2024-08-08 04:32:50
2121,SF_3361,2800,3.6,2024-08-02 04:32:50
2122,SF_5616,3322,3.5,2024-05-25 04:32:50
2123,SF_1035,370,4.1,2024-06-03 04:32:50
2124,SF_1174,1822,1.6,2024-04-21 04:32:50
2125,SF_1309,3750,4.1,2024-08-05 04:32:50
2126,SF_424,930,3.8,2024-06-21 04:32:50
2127,SF_2625,3173,1.2,2024-03-19 04:32:50
2128,SF_2977,3875,4.8,2024-08-17 04:32:50
2129,SF_3844,2007,2.2,2024-10-03 04:32:50
2130,SF_4260,1619,2.1,2024-11-29 04:32:50
2131,SF_6019,2087,4.5,2024-11-23 04:32:50
2132,SF_5223,1820,1.8,2024-11-27 04:32:50
2133,SF_2162,3553,4.4,2024-03-23 04:32:50
2134,SF_1282,839,2.4,2024-03-01 04:32:50
2135,SF_5122,1577,4.5,2024-01-05 04:32:50
2136,SF_2720,1178,2.2,2024-11-17 04:32:50
2137,SF_3009,604,3.2,2024-01-06 04:32:50
2138,SF_2121,95,4.7,2024-02-05 04:32:50
2139,SF_1026,2384,4.9,2024-01-06 04:32:50
2140,SF_4151,3159,4.2,2024-04-24 04:32:50
2141,SF_3984,1163,2.4,2024-04-15 04:32:50
2142,SF_1301,2225,2.6,2024-09-11 04:32:50
2143,SF_390,1046,4.5,2024-05-14 04:32:50
2144,SF_2995,3531,3.5,2024-05-26 04:32:50
2145,SF_2878,3120,4.8,2024-02-18 04:32:50
2146,SF_4993,2135,4.8,2024-07-18 04:32:50
2147,SF_1624,3064,3.8,2024-06-08 04:32:50
2148,SF_3554,3950,2.5,2024-07-08 04:32:50
2149,SF_546,2345,2.0,2024-11-12 04:32:50
2150,SF_1480,272,3.8,2024-02-05 04:32:50
2151,SF_2504,277,4.9,2024-11-21 04:32:50
2152,SF_916,1002,4.4,2024-07-08 04:32:50
2153,SF_876,349,1.6,2024-01-18 04:32:50
2154,SF_241,1032,1.2,2023-12-28 04:32:50
2155,SF_1623,2681,3.4,2024-09-22 04:32:50
2156,SF_5376,3939,1.5,2024-04-26 04:32:50
2157,SF_2827,1124,1.7,2024-06-23 04:32:50
2158,SF_4542,2838,2.3,2024-08-21 04:32:50
2159,SF_5052,3610,3.4,2024-02-28 04:32:50
2160,SF_2393,3109,3.4,2024-11-30 04:32:50
2161,SF_4894,3923,3.9,2024-01-25 04:32:50
2162,SF_362,196,1.3,2024-06-28 04:32:50
2163,SF_2319,1660,1.4,2024-07-29 04:32:50
2164,SF_3692,444,2.6,2024-11-09 04:32:50
2165,SF_2829,1593,3.1,2024-09-26 04:32:50
2166,SF_2857,1861,1.5,2024-08-23 04:32:50
2167,SF_1981,2435,2.1,2024-09-04 04:32:50
2168,SF_5662,14,1.5,2024-09-24 04:32:50
2169,SF_498,1089,4.2,2023-12-13 04:32:50
2170,SF_5023,2787,4.3,2024-11-13 04:32:50
2171,SF_1869,3105,2.3,2024-04-15 04:32:50
2172,SF_2764,57,1.2,2024-02-11 04:32:50
2173,SF_50,2357,1.9,2024-07-24 04:32:50
2174,SF_4680,1525,2.0,2024-06-07 04:32:50
2175,SF_3444,2410,3.7,2024-03-31 04:32:50
2176,SF_3160,3908,3.5,2024-10-07 04:32:50
2177,SF_3457,1900,2.1,2024-04-20 04:32:50
2178,SF_1460,1952,3.4,2024-04-25 04:32:50
2179,SF_2266,2325,3.9,2024-08-26 04:32:50
2180,SF_3642,1135,3.0,2024-05-02 04:32:50
2181,SF_4949,2938,4.3,2024-11-21 04:32:50
2182,SF_5799,2268,1.5,2024-01-12 04:32:50
2183,SF_4191,3176,2.1,2024-02-13 04:32:50
2184,SF_2226,2649,3.1,2024-03-29 04:32:50
2185,SF_4532,2611,2.6,2024-03-16 04:32:50
2186,SF_574,3848,1.5,2024-07-02 04:32:50
2187,SF_5326,611,4.0,2024-07-29 04:32:50
2188,SF_4689,2836,2.2,2024-01-01 04:32:50
2189,SF_322,2983,4.8,2024-09-13 04:32:50
2190,SF_5915,84,4.2,2024-09-02 04:32:50
2191,SF_1768,2373,1.6,2024-12-02 04:32:50
2192,SF_5633,1086,2.1,2024-06-18 04:32:50
2193,SF_1701,860,1.8,2024-05-11 04:32:50
2194,SF_3237,1587,2.7,2024-03-21 04:32:50
2195,SF_3983,2443,3.7,2024-08-20 04:32:50
2196,SF_1945,2717,1.9,2024-09-20 04:32:50
2197,SF_2243,2363,3.1,2024-09-18 04:32:50
2198,SF_5686,231,2.7,2024-07-28 04:32:50
2199,SF_5975,1799,3.6,2024-01-05 04:32:50
2200,SF_403,955,3.5,2024-11-02 04:32:50
2201,SF_3100,1005,3.7,2024-05-08 04:32:50
2202,SF_5156,2006,3.3,2023-12-13 04:32:50
2203,SF_1586,702,1.8,2024-11-15 04:32:50
2204,SF_5018,2803,3.5,2024-05-15 04:32:50
2205,SF_4266,9,1.9,2024-03-11 04:32:50
2206,SF_304,3342,3.6,2024-01-04 04:32:50
2207,SF_251,1260,1.3,2024-03-23 04:32:50
2208,SF_3727,1330,4.0,2024-09-02 04:32:50
2209,SF_3236,2315,3.5,2024-09-18 04:32:50
2210,SF_2088,3838,2.8,2024-01-31 04:32:50
2211,SF_4311,1255,1.4,2024-08-14 04:32:50
2212,SF_4027,3216,4.3,2024-07-17 04:32:50
2213,SF_132,2940,3.7,2024-11-29 04:32:50
2214,SF_840,3149,3.5,2024-01-24 04:32:50
2215,SF_2198,2792,4.9,2024-04-12 04:32:50
2216,SF_477,3912,1.1,2024-04-27 04:32:50
2217,SF_5650,3397,1.3,2024-01-01 04:32:50
2218,SF_4907,2603,2.0,2024-07-20 04:32:50
2219,SF_4321,3410,1.2,2024-04-06 04:32:50
2220,SF_3012,2427,4.5,2023-12-24 04:32:50
2221,SF_3899,1143,2.9,2024-11-07 04:32:50
2222,SF_2294,1061,4.8,2024-02-08 04:32:50
2223,SF_2674,120,2.8,2024-02-23 04:32:50
2224,SF_5723,2221,2.1,2024-07-29 04:32:50
2225,SF_3814,1124,1.3,2024-03-03 04:32:50
2226,SF_4083,2477,4.7,2024-10-18 04:32:50
2227,SF_2244,1681,2.3,2024-09-05 04:32:50
2228,SF_1190,2771,2.5,2024-05-03 04:32:50
2229,SF_5998,2747,3.9,2024-05-19 04:32:50
2230,SF_2604,2324,1.5,2024-04-03 04:32:50
2231,SF_223,1443,1.9,2024-04-21 04:32:50
2232,SF_5409,2357,2.2,2024-06-12 04:32:50
2233,SF_1948,1948,2.9,2024-09-09 04:32:50
2234,SF_17,3526,1.5,2024-11-14 04:32:50
2235,SF_1042,888,4.3,2023-12-27 04:32:50
2236,SF_5709,291,3.5,2024-10-26 04:32:50
2237,SF_5551,1991,2.9,2023-12-16 04:32:50
2238,SF_3413,3483,4.9,2024-08-12 04:32:50
2239,SF_3052,3774,2.4,2024-06-17 04:32:50
2240,SF_4433,1317,4.7,2024-04-22 04:32:50
2241,SF_3008,1840,1.3,2024-09-25 04:32:50
2242,SF_2607,808,3.9,2024-11-18 04:32:50
2243,SF_2053,3075,4.9,2023-12-17 04:32:50
2244,SF_479,3293,4.7,2024-11-15 04:32:50
2245,SF_2760,518,2.1,2024-07-19 04:32:50
2246,SF_1101,2701,3.2,2024-12-04 04:32:50
2247,SF_5277,2983,3.5,2024-11-17 04:32:50
2248,SF_5964,3654,3.6,2024-01-04 04:32:50
2249,SF_2061,2536,4.1,2024-06-09 04:32:50
2250,SF_5923,1325,1.3,2024-04-22 04:32:50
2251,SF_3765,699,2.4,2024-08-19 04:32:50
2252,SF_1809,3091,2.4,2024-05-17 04:32:50
2253,SF_5434,719,2.6,2024-08-14 04:32:50
2254,SF_2987,1383,2.7,2024-07-25 04:32:50
2255,SF_2234,14,3.1,2024-04-10 04:32:50
2256,SF_5687,1364,2.1,2024-02-09 04:32:50
2257,SF_1886,1287,4.2,2024-02-06 04:32:50
2258,SF_1187,2409,4.8,2024-07-18 04:32:50
2259,SF_2781,1415,4.6,2024-07-18 04:32:50
2260,SF_3206,812,1.7,2023-12-22 04:32:50
2261,SF_4775,3859,2.0,2024-10-26 04:32:50
2262,SF_4824,3662,1.5,2024-10-13 04:32:50
2263,SF_2642,455,4.5,2024-08-17 04:32:50
2264,SF_4129,1078,3.9,2024-10-08 04:32:50
2265,SF_4064,2652,4.0,2024-11-04 04:32:50
2266,SF_5162,3525,4.4,2024-09-12 04:32:50
2267,SF_4017,2127,1.4,2023-12-28 04:32:50
2268,SF_3160,774,4.8,2024-02-10 04:32:50
2269,SF_4367,885,1.9,2024-06-13 04:32:50
2270,SF_4574,2098,3.9,2024-11-04 04:32:50
2271,SF_5232,2005,2.8,2024-10-13 04:32:50
2272,SF_3208,395,4.8,2024-09-23 04:32:50
2273,SF_2380,3625,5.0,2024-05-22 04:32:50
2274,SF_3115,2549,4.2,2024-07-28 04:32:50
2275,SF_94,2998,4.1,2024-04-18 04:32:50
2276,SF_2874,3213,4.2,2024-11-14 04:32:50
2277,SF_3105,2508,1.8,2024-06-10 04:32:50
2278,SF_3095,1927,2.0,2024-07-01 04:32:50
2279,SF_1605,841,3.6,2024-06-24 04:32:50
2280,SF_5646,1696,1.5,2024-02-13 04:32:50
2281,SF_5010,3190,4.8,2024-02-08 04:32:50
2282,SF_3399,2387,1.4,2024-05-31 04:32:50
2283,SF_425,3224,1.3,2024-03-16 04:32:50
2284,SF_2937,334,4.6,2024-11-10 04:32:50
2285,SF_4320,2319,1.6,2024-01-20 04:32:50
2286,SF_4545,3901,1.9,2024-08-09 04:32:50
2287,SF_3381,1591,2.7,2024-01-01 04:32:50
2288,SF_4921,430,3.2,2024-08-27 04:32:50
2289,SF_1196,78,2.2,2024-11-08 04:32:50
2290,SF_1441,3381,3.4,2024-08-22 04:32:50
2291,SF_2813,2867,1.9,2024-03-27 04:32:50
2292,SF_5867,492,4.2,2024-06-17 04:32:50
2293,SF_4838,2811,2.0,2024-11-02 04:32:50
2294,SF_3259,28,2.8,2024-03-31 04:32:50
2295,SF_4290,1718,2.4,2024-07-07 04:32:50
2296,SF_1761,2280,4.9,2024-10-08 04:32:50
2297,SF_1739,3331,3.5,2024-03-20 04:32:50
2298,SF_2326,1029,4.9,2024-03-19 04:32:50
2299,SF_4473,2647,4.4,2024-12-03 04:32:50
2300,SF_140,1631,3.3,2024-02-25 04:32:50
2301,SF_4206,188,2.3,2024-05-07 04:32:50
2302,SF_159,1400,3.9,2024-01-19 04:32:50
2303,SF_5706,3698,3.3,2024-02-10 04:32:50
2304,SF_2470,1553,4.2,2024-05-01 04:32:50
2305,SF_4789,543,4.8,2024-08-29 04:32:50
2306,SF_1675,752,2.1,2024-08-18 04:32:50
2307,SF_5469,2560,4.6,2024-01-02 04:32:50
2308,SF_921,1663,1.8,2024-02-19 04:32:50
2309,SF_6014,2973,2.1,2024-10-08 04:32:50
2310,SF_783,3666,3.3,2024-01-21 04:32:50
2311,SF_2541,107,3.1,2024-05-29 04:32:50
2312,SF_1809,2626,1.6,2024-07-30 04:32:50
2313,SF_5077,3819,4.9,2024-09-18 04:32:50
2314,SF_623,1654,4.1,2024-03-16 04:32:50
2315,SF_132,3304,3.5,2024-08-29 04:32:50
2316,SF_1501,436,4.3,2024-11-04 04:32:50
2317,SF_5751,532,3.4,2024-04-13 04:32:50
2318,SF_2068,704,4.4,2024-03-09 04:32:50
2319,SF_660,1234,4.1,2024-01-21 04:32:50
2320,SF_344,2615,1.7,2024-05-16 04:32:50
2321,SF_1410,1639,3.0,2024-10-06 04:32:50
2322,SF_108,1884,3.2,2024-10-29 04:32:50
2323,SF_5299,3734,4.6,2024-11-14 04:32:50
2324,SF_165,2473,1.7,2023-12-22 04:32:50
2325,SF_5333,327,2.4,2024-06-29 04:32:50
2326,SF_4369,1720,4.5,2024-11-07 04:32:50
